#{"t_start": 1689189263.3832843, "env_id": null}
r,l,t
408,480,5649.439132
420,480,5653.515233
390,480,5657.520527
429,480,5661.684391
381,480,5665.709629
396,480,5669.791715
396,480,5673.681316
405,480,5677.762403
417,480,5682.501733
387,480,5686.520986
402,480,5690.45746
435,480,5694.481701
402,480,5698.499958
390,480,5702.632905
408,480,5706.550432
387,480,5710.571681
387,480,5714.556062
351,480,5718.646092
405,480,5722.5447
411,480,5726.644704
423,480,5730.715819
420,480,5734.824835
372,480,5739.109378
375,480,5743.52959
423,480,5747.597682
405,480,5751.643865
369,480,5755.614282
393,480,5759.711297
423,480,5763.728589
402,480,5767.828591
426,480,5771.748113
342,480,5775.747418
432,480,5779.700847
435,480,5783.845767
327,480,5787.680547
393,480,5791.723703
423,480,5795.726
414,480,5800.373575
408,480,5804.458651
438,480,5808.529767
414,480,5812.556999
396,480,5816.684963
414,480,5820.595536
402,480,5824.836168
420,480,5828.85642
357,480,5832.911575
432,480,5836.843063
405,480,5840.911186
387,480,5844.905508
396,480,5848.966686
360,480,5852.868217
414,480,5857.027099
423,480,5861.87713
402,480,5865.972181
396,480,5870.107125
402,480,5874.401679
426,480,5878.497728
429,480,5883.107402
342,480,5888.527946
390,480,5892.49231
387,480,5896.791812
423,480,5900.749233
417,480,5904.729589
411,480,5908.7648
408,480,5912.769094
345,480,5916.914047
423,480,5921.635387
390,480,5925.771365
420,480,5929.858402
390,480,5933.943481
414,480,5938.157215
414,480,6013.417407
396,480,6017.484533
420,480,6021.499798
390,480,6025.515061
408,480,6029.723809
387,480,6033.681228
393,480,6037.836119
429,480,6042.60038
405,480,6046.721362
348,480,6050.823393
402,480,6054.846637
420,480,6058.913762
423,480,6063.082615
399,480,6067.242494
441,480,6071.424312
354,480,6075.923285
447,480,6080.346457
405,480,6085.553549
375,480,6090.26793
429,480,6095.437108
438,480,6100.280159
420,480,6104.82401
405,480,6111.595817
369,480,6115.541267
393,480,6119.702146
384,480,6123.700457
396,480,6127.937128
417,480,6131.72899
399,480,6135.593657
387,480,6139.371557
333,480,6143.355904
426,480,6147.106874
444,480,6151.030383
402,480,6154.798308
384,480,6159.003067
408,480,6163.211813
399,480,6167.122357
414,480,6171.048859
357,480,6175.04318
432,480,6178.850999
408,480,6182.714668
351,480,6186.550412
411,480,6190.702311
360,480,6194.419372
366,480,6198.490487
426,480,6202.208545
396,480,6206.11909
429,480,6209.832162
396,480,6213.759662
396,480,6217.548531
429,480,6222.159203
393,480,6225.888232
414,480,6229.846648
402,480,6233.621556
366,480,6237.634825
135,480,6241.359866
375,480,6245.233508
354,480,6248.93561
414,480,6252.827205
420,480,6256.538285
402,480,6260.371035
444,480,6264.115025
357,480,6267.967723
426,480,6271.679798
402,480,6275.506565
420,480,6279.784129
384,480,6283.854247
396,480,6287.701959
354,480,6291.556653
369,480,6295.3914
426,480,6299.506397
390,480,6303.403975
387,480,6307.136994
420,480,6310.928857
420,480,6314.799507
402,480,6318.621288
408,480,6322.596659
390,480,6326.542112
396,480,6330.33497
399,480,6334.063001
